tweet_id,created_at,tweet,label_majority,month
1439934913260580866,2021-09-20 12:50:10+00:00,"shocking scenes at cfmeu hq. far-right orgs building ranks around anti-lockdown/vax. loony right kelly, leyonhjelm &amp; latham now capitalising to expand profile. a mix of rent-a-tradie, non-union construction, some unionists too. a fringe but not insignificant. 1/3",AGAINST,Sep-21
1440060289781669892,2021-09-20 21:08:22+00:00,fb post: “so you want me to take a vaccine that doesn’t work so you can get a vaccine that doesn’t work to make mine work.”..i saw this posted 3 separate x today. ..2 truths and a lie:.vaccines work..people who post these memes are super smart..vaccines work. .🤯,FAVOR,Sep-21
1439815549618311170,2021-09-20 04:55:52+00:00,"i'm recovering from covid. i'm vaxxed, but got it from an unvaxxed client who got it from my unvaxxed coworker. that client is hospitalized &amp; not expected to survive. i exposed my husband &amp; 2 other families--all of them are vaxxed. all of them tested negative...get vaccinated.✌️",FAVOR,Sep-21
1440028618839760896,2021-09-20 19:02:31+00:00,"""yes, the seven of us have been vaccinated.""..science advocate jung ho-seok at the unga",FAVOR,Sep-21
1439956862518976517,2021-09-20 14:17:23+00:00,"today, bts returned to #unga to share a powerful message on climate action, covid-19 vaccines &amp; the importance of taking care of ourselves and our communities...thank you, for inspiring a generation of young people. together, we can create a better world. #btslovemyself",FAVOR,Sep-21
1439982597917089802,2021-09-20 15:59:39+00:00,"not really a ringing endorsement huh?  i’m vaccinated, got covid, and this really sucks",AGAINST,Sep-21
1440033155025543172,2021-09-20 19:20:33+00:00,vatican demands covid vaccination “green pass” to enter ..,FAVOR,Sep-21
1440024132192702465,2021-09-20 18:44:42+00:00,i was just trying to sign up for my welsh vaccine passport...had to scan my face and take copies of id. i'm medically transitioned. my photo is 2 yrs old &amp; it already doesn't look like me so i dunno if it's gonna accept it...also you might have to deadname yourselves repeatedly.,FAVOR,Sep-21
1439752480376582148,2021-09-20 00:45:15+00:00,"if boosting vaccination rates were actually their goal, this is what they would do. in fact there are a lot of things they would do differently. but they're not.",FAVOR,Sep-21
1440058227454984195,2021-09-20 21:00:11+00:00,"university of ottawa heart institute retrospective study finds 1 in 1,000 mrna vaccinations leads to myopericarditis. risk of adverse events up to 6x risk of being hospitalized for covid in kids. why is media not all over this ?",AGAINST,Sep-21
1439835741673119744,2021-09-20 06:16:06+00:00,what about the evidence of 30% hospital transmission rate and the vaccinated as carriers? unfair to reveal medical detail to gain sympathy. i have busy nights as a midwife do i blame women for having babies? sleep well and recover.,AGAINST,Sep-21
1440040386433478660,2021-09-20 19:49:17+00:00,lol vaccine side effects? cedric is so silly man 😂 #emmys,NONE,Sep-21
1439940767724670982,2021-09-20 13:13:26+00:00,"bts said, get vaccinated y'all",FAVOR,Sep-21
1439795046438641664,2021-09-20 03:34:23+00:00,"an icu nurse tells of caring for a covid patient and his family. after weeks of trying to save him, their efforts have failed and he heads toward death...if you aren’t vaccinated - or know someone who isn’t - read this nurses entire story, told in 4 parts. 1/4",FAVOR,Sep-21
1440097253704683520,2021-09-20 23:35:15+00:00,tbh if this was really about health they would be advocating for immunity passports and not vaccine passports.,AGAINST,Sep-21
1439948172218884097,2021-09-20 13:42:51+00:00,"today, bts returned to #unga to share a powerful message on climate action, covid-19 vaccines &amp; the importance of taking care of ourselves and our communities...thank you, for inspiring a generation of young people. together, we can create a better world. #btslovemyself",FAVOR,Sep-21
1439846111204847616,2021-09-20 06:57:18+00:00,how can the hospital claim a patient is unvaccinated until 14 days after the vaccination.  the moment that serum is injected it becomes part of your body.  do you see what is wrong with this picture?  they are claiming hospitals are over run with unvaccinated because if this.,NONE,Sep-21
1439976451130920961,2021-09-20 15:35:14+00:00,the covid-19 vaccines have harmed and killed more children in the usa than all other vaccines combined according to official data,AGAINST,Sep-21
1439975049524568065,2021-09-20 15:29:39+00:00,facebook whistleblower fired after leaking 'vaccine hesitancy' censorship documents to project veritas | fox news,AGAINST,Sep-21
1439934278712840199,2021-09-20 12:47:39+00:00,"pfizer is now saying that their covid-19 vaccine is safe for children 5-11 years old and will seek emergency fda authorization...in england, studies found that covid-19 caused 25 deaths in people under 18 between march 2020 and february 2021.",AGAINST,Sep-21
1440341311903596547,2021-09-21 15:45:03+00:00,"📌we are a divided country, yes. ..📌most of us value life. we get vaccinated, mask up, want all our kids to have enough to eat, want good healthcare available to everybody, and are disgusted by all these damn guns...📌the rest are republicans.",FAVOR,Sep-21
1440318138461999110,2021-09-21 14:12:58+00:00,to refuse someone with covid a hospital bed for not being vaccinated is like refusing someone with lung cancer chemotherapy because they smoked...the left has no morals.,AGAINST,Sep-21
1440194548324392969,2021-09-21 06:01:52+00:00,"""extremists have been winding people up with lies about vaccinations""..actu secretary says the violent anti-vaccination protests which shut down melbourne's construction industry were ""absolutely unacceptable.""",FAVOR,Sep-21
1440134153865887746,2021-09-21 02:01:53+00:00,yes i'm vaccinated .#armyvaccinatedtoo,FAVOR,Sep-21
1440370692743045125,2021-09-21 17:41:48+00:00,"twitter looking like this. story after story. story 1 the obvious direct result of  story 2… there’s a way out of this, and it’s so simple (vaccine/masks, duh).",FAVOR,Sep-21
1440420896976506889,2021-09-21 21:01:18+00:00,here's a free idea for the #melbourneprotests: these #faketradies are acting like animals so let's treat them as if they are by using tranquilizer darts filled with astrazeneca #covid19vic,FAVOR,Sep-21
1440308609057914892,2021-09-21 13:35:06+00:00,"katie lane, whose father patrick recently died of covid, was asked this  morning why he didn’t get vaccinated: “he watched some tucker carlson videos on youtube, and some of those videos contained misinformation about vaccines. i believe that played a role.”",FAVOR,Sep-21
1440312172190396416,2021-09-21 13:49:16+00:00,better yet.  just stop the bs with vaccine cards.  it is meaningless since the vaxxed can just as easily spread the virus.,AGAINST,Sep-21
1440421826237108235,2021-09-21 21:04:59+00:00,"breaking news: a california mom who attended several anti-vaxxer protests and frequently bragged on social media about being a “free thinker” who is “unmasked and unmuzzled” dies of covid, leaving behind four young children. rt if you’re vaccinated!",FAVOR,Sep-21
1440318135467315203,2021-09-21 14:12:57+00:00,"anti-covid vaccine mandate protesters rioted &amp; attacked police in locked-down melbourne, australia. the state government for victoria has mandated all construction workers be vaccinated by the end of this week &amp; have shut down construction sites.",FAVOR,Sep-21
1440447609605263366,2021-09-21 22:47:27+00:00,your whole thread is naive. how can anyone accurately evaluate the risks of either covid or the vax when all the reporting on it is b s? the pro vax propaganda/lies has been outrageous to the point of mind boggling. you have to live in an alternate reality to say: assess the risk,AGAINST,Sep-21
1440340760730091531,2021-09-21 15:42:52+00:00,"the pfizer jab in kids is clinically meaningless: they don’t get sick from the virus anyway, so pfizer can’t prove its jab stops infections or hospitalizations. ..think the fda will crucify pfizer for this? 🙄",AGAINST,Sep-21
1440445882185359363,2021-09-21 22:40:35+00:00,watch the new #familyguy short! stewie and brian travel inside peter’s body to explain how vaccines work...have questions about the covid-19 vaccines? visit  for the most accurate and timely facts so we can all get back to the moments we love and miss most.,FAVOR,Sep-21
1440445082713276427,2021-09-21 22:37:24+00:00,😂😂 what the hell have we become..planet vaccine....,NONE,Sep-21
1440167950619582476,2021-09-21 04:16:11+00:00,not covid vaccines. meningitis.,NONE,Sep-21
1440149557950615562,2021-09-21 03:03:05+00:00,y'all best believe i'm having a vaccine mandate in order to attend my wedding👏,FAVOR,Sep-21
1440271482324619282,2021-09-21 11:07:34+00:00,"j&amp;j'ers, your day for data has arrived. co out with a ton of new information (press released) on its #covid19 vaccine:..-2 shots given 2 months apart = 94% efficacy against moderate-severe/critical covid in us; 75% globally..-booster to 1 dose at 6 months = 9-12x antibodies (1/)",FAVOR,Sep-21
1440115564668604420,2021-09-21 00:48:01+00:00,bts so much more respectful than me because when hobi was up dere addressing the vaccination i would’ve gotten so nasty like “ for all yall who said we was anti vaxx [jungkook adds a “yup” adlib] just in case you watching [taehyung “they watching” adlib] dont play with me dawg.”,FAVOR,Sep-21
1440641394616389640,2021-09-22 11:37:28+00:00,canada study shows incidence of myocarditis to be a huge 1 in 1000 doses with a median onset of 1.5 days.,AGAINST,Sep-21
1440487047966310407,2021-09-22 01:24:09+00:00,vaccine mandates have been a reality of life since before your were born. all 50 states have vaccine mandates for public schools. been this way for decades,FAVOR,Sep-21
1440645471416971272,2021-09-22 11:53:40+00:00,"from the er perspective, covid disease vs vaccination risk isn’t in the same universe..~42 million cases of covid in the us &amp; we’ve grown numb from sheer numbers of ill patients in the er ..~387 million covid vaccines administered &amp; it’s rare to have a patient in for side effects",FAVOR,Sep-21
1440624298364850182,2021-09-22 10:29:32+00:00,#who panel to review the clinical trial data of @bharatbiotech’s covid-19 vaccine #covaxin on october 5...read more here 👇. | #covid19 #coronavirus #vaccine @who,NONE,Sep-21
1440551810909888518,2021-09-22 05:41:30+00:00,you are won't blackmail employees through discrimination by making unconstitutional restrictions in workspaces..no employee should be forced to countless isolated tests or threatened with losing their job cos they don't want to vaccinate...we will find you &amp; come for you.,AGAINST,Sep-21
1440767887795388417,2021-09-22 20:00:07+00:00,wonder why 375 hospital employees felt it was better to lose their job rather than take the jab?..,AGAINST,Sep-21
1440730454575829007,2021-09-22 17:31:22+00:00,let's be real if u value freedom then what is going on is an attempt to steal our freedom the u puppets obey the more they take  i'm not vaxxed because i'm healthy and my dr said i dont need it so i go to footbal games no mask and guess what i'm still alive some pandemic huh smh,AGAINST,Sep-21
1440716452965728259,2021-09-22 16:35:44+00:00,good morning. california continues to have the lowest covid case rate in the nation. vaccines work.,FAVOR,Sep-21
1440787756028858376,2021-09-22 21:19:04+00:00,pfizer is the 6th most owned stock by congress. surprised?,AGAINST,Sep-21
1440804965514022925,2021-09-22 22:27:27+00:00,"i live abroad to friends and family. i havent heard of any who are vax injured, tho im the last person they would ever tell if they were",FAVOR,Sep-21
1440819901250162689,2021-09-22 23:26:48+00:00,did they force people who already had covid to get the vaccine in order to inflate the success rate of the vaccine by embedding natural immunity into the data?,AGAINST,Sep-21
1440765045273546752,2021-09-22 19:48:49+00:00,fbn: united airlines employees sue company over covid vaccine mandate,AGAINST,Sep-21
1440660850457464842,2021-09-22 12:54:47+00:00,watch the new #familyguy short! stewie and brian travel inside peter’s body to explain how vaccines work...have questions about the covid-19 vaccines? visit  for the most accurate and timely facts so we can all get back to the moments we love and miss most.,FAVOR,Sep-21
1440522296523845637,2021-09-22 03:44:13+00:00,"this is how you destroy our military.....ensuring true patriots, conservatives, testosterone laden soldiers, and non-biden supporters are removed...watch how our enemies embolden, as our strength seeps away..",AGAINST,Sep-21
1440643930622619648,2021-09-22 11:47:33+00:00,diagnostic lab certified pathologist reports 20 times increase of cancer in vaccinated patients -,AGAINST,Sep-21
1440501096787558400,2021-09-22 02:19:59+00:00,"people are dumb, it was either at least one dose of a vaccine (so not even fully vaxxed) or negative test required to enter 🙄 really exhausted of people grabbing their pitchforks before they even properly read an article",FAVOR,Sep-21
1440543158555660292,2021-09-22 05:07:07+00:00,"dan: 1000 rioters compared to 90,000 getting vaccinated yesterday..who is of more use?",NONE,Sep-21
1440644111783002118,2021-09-22 11:48:16+00:00,"2..water treatment chemicals no longer manufactured in uk...co2 only manufactured in 2 us owned plants...gas needed for fertiliser and co2.  and co2 is needed in food production, preservation, shipment...it is also used to cool nuclear plants and pfiser/moderna vaccines.",NONE,Sep-21
1441040205876707336,2021-09-23 14:02:12+00:00,"does she realize that there are no long term safety studies for the covid vaccine?  most drugs go through the research and developent process and phases of clinical trials for years. in addition, the covid vaccine does not protect you from getting covid.",AGAINST,Sep-21
1440870591192616960,2021-09-23 02:48:13+00:00,a little birdie told me multiple companies sent new vaccination requirements out today. ..- weekly testing at employees expense for unvaccinated  .- increased copays for unvaxxed employees .- cash incentives for getting vaccinated..proof of vaccination required...womp womp,FAVOR,Sep-21
1441084136853102594,2021-09-23 16:56:46+00:00,"i feel terrible for the doctors and nurses, and anyone vaccinated but immunocompromised who might’ve been infected by them...otherwise 🥱",FAVOR,Sep-21
1441013968441589761,2021-09-23 12:17:57+00:00,i heard johnson &amp; johnson is putting the vax in shampoo,AGAINST,Sep-21
1440864047226785795,2021-09-23 02:22:13+00:00,blm protesting vaccine mandates is the crossover hit we’ve been waiting for.,AGAINST,Sep-21
1441036714441678848,2021-09-23 13:48:20+00:00,tell that to the ppl who died directly from getting the vaccine,AGAINST,Sep-21
1440841976908115973,2021-09-23 00:54:31+00:00,houston firefighter put off getting vaccinated — now he needs new lungs to survive..,FAVOR,Sep-21
1441087806831411200,2021-09-23 17:11:21+00:00,if you sign up to the jab you are signing up to medical slavery for the rest of your life!..once you enter into the agreement for 'vaccine passports' you will never be able to pull out...the way we put an end to this tyranny is by mass non-compliance!,AGAINST,Sep-21
1441124415899516930,2021-09-23 19:36:50+00:00,"israel, where over 80% of adults are fully vaccinated with pfizer, had virtually the exact same death count the second week of september this year as it did last year -- while still in lockdowns with no vaccines. data from the who.",AGAINST,Sep-21
1441125751940534280,2021-09-23 19:42:08+00:00,this is why people are v*x hesitant. i know 2 friends who perished in spring 2021 but did not contract the virus in 2020 but now have passed &amp; i heard many friends tell me of similar sad stories.  this shot has not proven to be safe.,AGAINST,Sep-21
1441071094304231424,2021-09-23 16:04:57+00:00,"how many shots are you willing to get? ten, twenty? how many before your ""passport"" isn't any good? brainwashed sheep.",AGAINST,Sep-21
1441161899777744912,2021-09-23 22:05:47+00:00,"for some #covid19 vaccines, you need 2 shots to get the most protection. ..the timing between shots depends on which one you receive...⚫ pfizer-biontech: 3 weeks (21 days) after your first shot..⚫ moderna: 4 weeks (28 days) after your first shot..more:",FAVOR,Sep-21
1441009311426166785,2021-09-23 11:59:27+00:00,"""we can and must do more to speed up vaccine distribution in africa. doing so benefits the entire world "" .from the statement of h.e the president of  rwanda to #unga76  on 21 september 2021, day 1 of  #unga2021  general debate.",FAVOR,Sep-21
1441063038207991812,2021-09-23 15:32:56+00:00,"how's the mass civil disobedience campaign against vaccine mandates going? at united airlines, 50% of unvaccinated employees have already complied in the first 3 weeks of the 5 week grace period, according to ceo jack kirby.",FAVOR,Sep-21
1440961446230192136,2021-09-23 08:49:15+00:00,what’s keeping you from getting vaccinated? 🤔..because everyone’s favorite @sb19official’s got his jabs from our #prcbakunacenter 🏥 💉..#sb19 #sb19josh #atin.#sb19backinthezone .#alwaysfirstalwaysreadyalwaysthere.#istandwithphredcross,FAVOR,Sep-21
1440872163993538562,2021-09-23 02:54:28+00:00,breaking: fda approves pfizer vaccine booster for people over 65 and those at risk of serious illness...more here in a minute. ..1/,FAVOR,Sep-21
1441148670603186179,2021-09-23 21:13:12+00:00,watch now: governor desantis announces acquisition of additional doses of monoclonal antibody treatments to counteract the federal government reducing florida’s supply of the regeneron monoclonal treatments. .,AGAINST,Sep-21
1441017919408951304,2021-09-23 12:33:39+00:00,"this is truly stupid. ..proof of vaccine gives extremely strong reason to believe you’re disease-free. ..a negative covid test gives reason to believe (not 100%, but good reason) that you were disease-free at the moment of the test. but when was that? will you test every day?",FAVOR,Sep-21
1441533883946766338,2021-09-24 22:43:54+00:00,just claimed that 6 billion people had been vaccinated on  the world population is only -8 billion people. this needs a fact check.,AGAINST,Sep-21
1441390083043520522,2021-09-24 13:12:30+00:00,"jin: “we are all vaccinated and we sympathize with people who fear vaccines because it's something that didn't exist before. but i believe that if we're afraid of the past, we won't be able to make progress.”",FAVOR,Sep-21
1441425256972013568,2021-09-24 15:32:16+00:00,great to talk to on the importance of getting the covid-19 vaccine &amp; the key role bilal centre is playing at the heart of harehills.,FAVOR,Sep-21
1441363638430748680,2021-09-24 11:27:25+00:00,"gov. hochul, n.y. football greats urge fans to get vaccinated with free nfl ticket prizes",FAVOR,Sep-21
1441246558125641731,2021-09-24 03:42:11+00:00,my kid will not be getting this shot. sucks that i'm going to have to put him in home school if this happens. he is a freaking healthy kid who is on the cross-country team. kid runs 5 miles a day sometimes 7! this mandate bullshit needs to stop. enough is enough.,AGAINST,Sep-21
1441350954415116298,2021-09-24 10:37:01+00:00,not allowed into malls and public places here with 2 vaccine doses and pcr recent test.,NONE,Sep-21
1441414959947264002,2021-09-24 14:51:21+00:00,"eligible hoosiers who received pfizer's covid-19 vaccine can now get booster shot, health department says",FAVOR,Sep-21
1441207782858919939,2021-09-24 01:08:06+00:00,"moron. pfizer was offering us vaccines from the start. morrison ignored them in favour of the az - which at least one of his ministers was insider trading in. when morrison finally started getting some pfizer, az stock had fallen, so he offloaded them to those poorer countries.",FAVOR,Sep-21
1441441738359459840,2021-09-24 16:37:45+00:00,i mean more people have died from covid then from iraq and afghanistan. maybe we should take it seriously and not be whiney little pansies about wearing a piece of cloth or taking a vaccine. lmao,FAVOR,Sep-21
1441428088907132934,2021-09-24 15:43:31+00:00,"as my patients get younger, i now watch their children breaking as they die. these kids are younger than my own. it’s a connection that finds the chink in my armour. it pierces me.  i must beg you to think one layer beyond yourself, and get vaccinated for your children. please.",FAVOR,Sep-21
1441289866705133576,2021-09-24 06:34:16+00:00,everyone is vaxed. nothing more to get into. do we wanna know what shots they had and when?,FAVOR,Sep-21
1441753202785853446,2021-09-25 13:15:24+00:00,"will never vote for labor or liberal ever again if they continue to push vaccine mandates and passports. we need opposition, that means taking the opposite view which sadly the libs don't. lib democrats or uap for me and many i know, we are fed up, this state is lost.",AGAINST,Sep-21
1441714030272389121,2021-09-25 10:39:45+00:00,"breaking - the covid-19 vaccines have killed at least 150,000 people in the usa including 574 children according to new scientific study",AGAINST,Sep-21
1441842733757259776,2021-09-25 19:11:10+00:00,"have you noticed that mask and vaxx pushers typically try to 'convince' you with shame, guilt, threats, emotional blackmail, incentives, and coercion... ..rather than facts and rational arguments?..that says a lot.",AGAINST,Sep-21
1441718963080028168,2021-09-25 10:59:21+00:00,developing high-quality covid-19 vaccines in less than a year would have seemed impossible if not for decades of investment and innovation that preceded them.,FAVOR,Sep-21
1441808625127677952,2021-09-25 16:55:38+00:00,so my job just emailed me this morning and said ......vaccination or termination ..i replied “respectfully i quit.”,AGAINST,Sep-21
1441780611635560457,2021-09-25 15:04:19+00:00,but one doesn’t have anything to do with the other. the vaccines are free.,FAVOR,Sep-21
1441848548279136257,2021-09-25 19:34:16+00:00,"most people in the hospital for covid are unvaccinated, over 90% in the icus are unvaccinated, and last i checked, every ventilator is on an unvaccinated person.  the vaccine keeps a vast majority of people out of the hospital.",FAVOR,Sep-21
1441851913839030278,2021-09-25 19:47:39+00:00,"we have to call it like we see it, though. if biden is going to mandate vaccinations, why exempt congress, postal workers etc.  it lends an air of suspicion which instills fear.  mandate it for everyone. the process might be painful, but so is dying from the virus.",FAVOR,Sep-21
1442233231479169024,2021-09-26 21:02:52+00:00,"but what about the rest of the vaccinated women that didn’t miscarry and didn’t give birth? if you discard every ongoing, healthy pregnancy, of course you’ll only see miscarriages.",FAVOR,Sep-21
1442251620876754946,2021-09-26 22:15:56+00:00,the cdc is now saying that the vaccinated carry more viral load of delta and are more of a threat than the unvaccinated...this is ridiculous the unprotected need protecting from the protected...#covid19 #novaccinepassports ..,AGAINST,Sep-21
1442215915043627009,2021-09-26 19:54:03+00:00,"what we don't know from the statistics is how effective was the vaccine at reducing symptoms for fully vaccinated who did get covid. the fact that many of these cases in the outbreak are at a personal care home, and yet there are only 2 people in hospital gives us a clue",FAVOR,Sep-21
1442271547742371840,2021-09-26 23:35:07+00:00,for anyone who children are going to get vaccinated at the school without parental control send your school board president a letter of liability and they will back down. because they  do not want to get sued if something goes wrong . it worked in our place,AGAINST,Sep-21
1442188613576318978,2021-09-26 18:05:34+00:00,"we’ve made so much progress during the past eight months of this pandemic, and now we face a critical moment. we have the tools and we have the plan—we just have to finish the job together as one nation. ..please, get vaccinated.",FAVOR,Sep-21
1441958994172469251,2021-09-26 02:53:09+00:00,"our jobs should not be in jeopardy over a vaccine. the ny governor's ""threat"" to replace the unvaccinated americans with foreign nationals is terribly hazardous. what are these elected representatives doing? what are they thinking? they are constantly disrupting and dividing usa.",AGAINST,Sep-21
1442149335370719241,2021-09-26 15:29:30+00:00,"if you don’t qualify for the booster, or you got the moderna and johnson &amp; johnson vaccines: if you’re fully vaccinated, you’re highly protected from severe illness even if you get covid-19.",FAVOR,Sep-21
1442018691248439296,2021-09-26 06:50:22+00:00,just released dr robert malone and dr geert vanden bossche had worked together in the past developing vaccines. more here .. with geert that the division must end.,NONE,Sep-21
1441969716906512394,2021-09-26 03:35:45+00:00,"i am so completely over the anti-vax, anti-mask crowd at this point. ..i have two extended family members in icu right now due to covid complications. one has been on a ventilator for going on 3 weeks, and the other is in kidney and liver failure. ..get your fucking shot.",FAVOR,Sep-21
1442038519548030977,2021-09-26 08:09:09+00:00,"after 526 days norway has finally reopened the society yesterday. we had loads of celebration and fireworks. no restrictions and up to 90% of the population is fully vaccinated. ..so, i’m finally leaving my home office and moving into a nice office (with my own studio setup) 😍",FAVOR,Sep-21
1442418566691647488,2021-09-27 09:19:19+00:00,"spot the difference...norway put on a fireworks show and gave people free cake to celebrate removing restrictions. ..australia shot its own citizens with rubber bullets for taking part in ""illegal"" freedom protests.",AGAINST,Sep-21
1442349774364151809,2021-09-27 04:45:58+00:00,"nobel prize winner luc montagnier: “it is the vaccination that is creating the variants.”..just as antibiotics breed resistance in bacteria, vaccines put evolutionary pressure on viruses to speed up mutations &amp; create more virulent variants...",AGAINST,Sep-21
1442377906513006595,2021-09-27 06:37:45+00:00,turn about is fare play !.we are being played with this unjust one way freedom rhetoric..vac passports use is warrented now and will cut down on spread...at this point there is no excepted (scientific community) evidence that says masks and vaccines don't work or are unsafe.,FAVOR,Sep-21
1442594764705067013,2021-09-27 20:59:28+00:00,"i don’t believe for a second that people like him are getting the same, harmful substance that they’re trying to inject into all of us. the “vaccine” is dangerous (and useless at best). here’s my speech (with english subtitles) in parliament about it:",AGAINST,Sep-21
1442389432816975875,2021-09-27 07:23:33+00:00,✨vaccination day ✨.sorry quality huruk gila sebab ss dari video 😔👍🏻,FAVOR,Sep-21
1442463008773402631,2021-09-27 12:15:55+00:00,"“it is the people who live here who deserve credit for getting us to this point: the residents who got vaccinated, who ate outside in the dead of winter, who canceled birthday parties and held zoom weddings and holiday meals.” -⁦@maragay⁩",FAVOR,Sep-21
1442498311408214018,2021-09-27 14:36:12+00:00,"pfizer ceo: take this booster and we will get back to normal..also pfizer ceo: you need a booster every year, because these shots eventually fail and we are never getting back to normal..pfizer ceo to wall street: we plan to make $26 billion on this booster.",AGAINST,Sep-21
1.44261E+18,2021-09-27 22:13:19+00:00,mixing shots—the elephant in the room that fda/cdc has completely failed to address is mixing boosters—especially for j&amp;j &amp; moderna recipients who are still waiting—j&amp;j most urgently. angela merkel 🇩🇪 had gotten az + moderna. canada allows mrna mixing. 🧵,FAVOR,Sep-21
1442605614715310084,2021-09-27 21:42:35+00:00,vaccine and testing requirements appear to be the most effective way of weeding out the extremists from our military and our police. win-win.,FAVOR,Sep-21
1442545512167600133,2021-09-27 17:43:45+00:00,the vaccine mandate may be a powerful force in reforming the nypd. get those suspensions and pink slips going. hire back better. assert mayoral (aka civil) control.,FAVOR,Sep-21
1442551039752761347,2021-09-27 18:05:43+00:00,do we need vaccine certificate to travel space? ..then this diwali lets travel to space instead 😉 ..#justsaying,NONE,Sep-21
1442575492226461696,2021-09-27 19:42:53+00:00,you know who's been 99% double vaxxed (without a mandate) since june? the wnba.,FAVOR,Sep-21
1442523418079936514,2021-09-27 16:15:58+00:00,"as expected, the ohrc confirms that (with a few very limited exceptions for those that require accommodations) mandating and requiring proof of vaccination is permissible under the human rights code. a helpful summary by here:",FAVOR,Sep-21
1442813566336348167,2021-09-28 11:28:55+00:00,army doctor's brave indictment of forcing vaccines on healthy soldiers..exclusive: joel s. hirschhorn spotlights lieutenant colonel's bold report that jeopardizes her career..via ⁦@worldnetdaily⁩,AGAINST,Sep-21
1442806853629526019,2021-09-28 11:02:14+00:00,"gov. hochul's vaccine mandate is throwing our healthcare system into chaos, ruthlessly firing frontline healthcare workers who sacrificed so much the past 18 months to fight covid. proud to join local healthcare workers in calling on the governor to revoke this cruel order.",AGAINST,Sep-21
1442869531941097482,2021-09-28 15:11:18+00:00,food shortage.fuel shortage.economic shortage..yet they the people focus on these shots,AGAINST,Sep-21
1442990244249411584,2021-09-28 23:10:58+00:00,no.  vaccinated people are not dying from the virus.  yes vaccinated people can get and transmit the virus but do not suffer the same consequences as the un vaccinated.  again i ask what are the risks of getting vaccinated?,FAVOR,Sep-21
1442898439193313280,2021-09-28 17:06:10+00:00,breakthrough infections...you use it like it's rare. isreal 90%+ vaccinated. they have a surge of infected. mostly vaccinated people. breakthrough is a bulshit talking point.,AGAINST,Sep-21
1442773904922185730,2021-09-28 08:51:19+00:00,🤨..if you tell me this vaccine is from god -..i have 2 questions for you -..then why are some people exempt from taking it?..and why are the people giving it - .refusing to take responsibility for it? ..i'll wait - 🤨,AGAINST,Sep-21
1442701700649861136,2021-09-28 04:04:24+00:00,"if you are quitting public service because of vaccine mandates, you were never there to actually serve.",FAVOR,Sep-21
1442663174356942860,2021-09-28 01:31:18+00:00,"labour internal polling indicates a public support for vaccinations of 92%..note this is vaccinations generally, not support for a vaccine mandate",FAVOR,Sep-21
1442665887744630785,2021-09-28 01:42:05+00:00,breaking news: new york hospitals begin firing healthcare workers who refused to get vaccinated against covid before tonight’s deadline. rt if you support the hospitals for standing strong to protect patients!,FAVOR,Sep-21
1442664592123985920,2021-09-28 01:36:56+00:00,brendan murphy refusing to answer questions in front of senate estimates about disability care vaccination rates because the government hasn't been sent the report yet. the report that was splashed across the entire internet yesterday saying that the sector was deprioritised 🙄,NONE,Sep-21
1442706728370556937,2021-09-28 04:24:22+00:00,"is this their new strategy?  try to persuade christians to take the vaccine because ""its from god"". they don't even believe in god.  these people have sunk to a new low. they aren't winning anyone over with this stupid nonsense.",AGAINST,Sep-21
1442783497823870976,2021-09-28 09:29:26+00:00,"breaking: project veritas: johnson &amp; johnson: children don't need the 'f*cking' covid vaccine - ""unknown repercussions"" (video)",AGAINST,Sep-21
1442653684345757699,2021-09-28 00:53:36+00:00,"just in - harvard business school moves classes online as #covid19 ""breakthrough"" cases soar despite a 95% vaccination rate among students and staff.",AGAINST,Sep-21
1442672424722448392,2021-09-28 02:08:04+00:00,"all i can say is i'm glad that we did not reach the forecasted level of 30k+ cases daily...get your vaccines, fellas",FAVOR,Sep-21
1442901748046188545,2021-09-28 17:19:19+00:00,"also today: toronto public health voted unanimously to ask the ford government to make vaccines mandatory for students.  when asked about that today health minister christine elliott would only say ""we're going to take a look at anything that can protect people.""",FAVOR,Sep-21
1442920192640630785,2021-09-28 18:32:36+00:00,"when your country makes the vaccines, did the clinical trials, and had enough vaccines for every person. but you're #48 on the list.",FAVOR,Sep-21
1442672209730936834,2021-09-28 02:07:13+00:00,"gov. hochul's vaccine mandate is throwing our healthcare system into chaos, ruthlessly firing frontline healthcare workers who sacrificed so much the past 18 months to fight covid. proud to join local healthcare workers in calling on the governor to revoke this cruel order.",AGAINST,Sep-21
1443302758040342528,2021-09-29 19:52:47+00:00,"more than 400,000 americans have received covid booster shots",FAVOR,Sep-21
1443042559262085121,2021-09-29 02:38:51+00:00,"wow, after mandating the vaccine, united airlines now boasts a 99% vaccination rate of its employees...fly the vaccinated skies. ✈️💉",FAVOR,Sep-21
1443345669209477120,2021-09-29 22:43:18+00:00,"just in - biden could fine firms up to $700,000 if they fail to mandate vaccines according to a ""vaccine enforcement mechanism"" that is part of the $3.5 trillion ""build back better"" bill (daily mail)",FAVOR,Sep-21
1443203709291352066,2021-09-29 13:19:12+00:00,is the vaccine 100% safe?,NONE,Sep-21
1443362164543148033,2021-09-29 23:48:51+00:00,"well, i am frankly concerned it's become fashionable. ..the statement about being able to easily identify meaningful health issues with potential vaccine related issues, is simply unsupported factually. my request was for more clinical info for ""consumers"".",NONE,Sep-21
